month,year,plot,stake,species,abundance
July,1991,18,66,phei sita,2
July,1991,18,66,sole xylo,11
July,1991,18,73,sole xylo,7
July,1991,18,75,phei xero,12
July,1991,18,75,sole xylo,1
July,1991,18,77,phei xero,20
July,1991,19,11,cono insa,3
July,1991,19,11,sole xylo,2
July,1991,19,13,phei sita,5
July,1991,19,13,phei xero,3
July,1991,19,15,phei sita,12
July,1991,19,15,phei xero,3
July,1991,19,17,cono insa,1
July,1991,19,17,sole xylo,10
July,1991,19,22,phei xero,5
July,1991,19,24,phei sita,3
July,1991,19,24,phei xero,5
July,1991,19,26,sole xylo,20
July,1991,19,31,sole xylo,10
July,1991,19,33,cono insa,1
July,1991,19,33,irid prui,2
July,1991,19,35,sole xylo,15
July,1991,19,37,phei sita,1
July,1991,19,37,sole xylo,15
July,1991,19,42,phei sita,5
July,1991,19,44,cono insa,1
July,1991,19,44,phei dese,2
July,1991,19,44,sole xylo,1
July,1991,19,46,phei dese,3
July,1991,19,51,sole xylo,15
July,1991,19,53,phei dese,5
July,1991,19,57,phei dese,1
July,1991,19,57,sole xylo,5
July,1991,19,62,cono insa,1
July,1991,19,62,phei sita,10
July,1991,19,64,sole xylo,15
July,1991,19,66,phei dese,1
July,1991,19,66,phei xero,5
July,1991,19,71,sole xylo,5
July,1991,19,73,phei sita,1
July,1991,19,75,phei dese,1
July,1991,19,75,phei sita,15
July,1991,19,77,sole xylo,5
July,1991,20,13,sole xylo,5
July,1991,20,15,sole xylo,15
July,1991,20,17,phei xero,2
July,1991,20,22,sole xylo,5
July,1991,20,24,cono insa,1
July,1991,20,24,sole xylo,25
July,1991,20,26,sole xylo,5
July,1991,20,31,irid prui,1
July,1991,20,31,phei xero,5
July,1991,20,33,cono insa,1
July,1991,20,33,sole xylo,20
July,1991,20,35,phei xero,5
July,1991,20,35,sole xylo,10
July,1991,20,37,phei xero,1
July,1991,20,37,sole xylo,10
July,1991,20,42,cono insa,2
July,1991,20,42,pogo dese,1
July,1991,20,44,irid prui,1
July,1991,20,46,sole xylo,20
July,1991,20,51,sole xylo,15
July,1991,20,53,cono insa,2
July,1991,20,53,phei xero,10
July,1991,20,55,sole xylo,50
July,1991,20,57,irid prui,2
July,1991,20,62,cono insa,3
July,1991,20,64,irid prui,2
July,1991,20,64,phei xero,5
July,1991,20,71,sole xylo,40
July,1991,20,73,sole xylo,5
July,1991,20,75,sole xylo,40
July,1991,20,77,sole sp,10
July,1991,21,11,sole xylo,30
July,1991,21,13,sole xylo,30
July,1991,21,15,sole xylo,10
July,1991,21,17,sole xylo,40
July,1991,21,22,sole xylo,25
July,1991,21,24,sole xylo,40
July,1991,21,26,sole xylo,25
July,1991,21,31,sole xylo,20
July,1991,21,33,sole xylo,30
July,1991,21,35,cono insa,1
July,1991,21,35,sole xylo,15
July,1991,21,37,pogo mari,1
July,1991,21,37,sole sp,15
July,1991,21,42,sole xylo,10
July,1991,21,44,phei xero,1
July,1991,21,44,sole xylo,15
July,1991,21,46,pogo mari,30
July,1991,21,46,sole sp,40
July,1991,21,51,sole xylo,50
July,1991,21,53,sole sp,15
July,1991,21,55,sole xylo,30
July,1991,21,57,sole sp,15
July,1991,21,62,sole xylo,20
July,1991,21,64,cono bico,2
July,1991,21,64,cono insa,1
July,1991,21,64,phei xero,10
July,1991,21,66,cono insa,1
July,1991,21,66,sole sp,25
July,1991,21,71,phei xero,40
July,1991,21,73,phei xero,15
July,1991,21,73,pogo imbe,1
July,1991,21,75,sole xylo,50
July,1991,21,77,cono bico,15
July,1991,22,11,sole xylo,20
July,1991,22,13,novo cock,1
July,1991,22,13,phei xero,30
July,1991,22,15,phei xero,25
July,1991,22,17,phei dese,3
July,1991,22,17,phei sita,10
July,1991,22,17,pogo dese,2
July,1991,22,22,cono insa,1
July,1991,22,22,novo cock,3
July,1991,22,22,sole xylo,20
July,1991,22,24,sole xylo,30
July,1991,22,26,sole xylo,30
July,1991,22,31,novo cock,3
July,1991,22,31,sole xylo,15
July,1991,22,33,sole xylo,30
July,1991,22,35,phei sita,3
July,1991,22,35,phei xero,3
July,1991,22,35,pogo mari,5
July,1991,22,37,pogo mari,1
July,1991,22,37,sole xylo,25
July,1991,22,42,sole sp,15
July,1991,22,44,cono insa,3
July,1991,22,44,phei xero,2
July,1991,22,46,pogo mari,25
July,1991,22,51,novo cock,3
July,1991,22,51,phei sita,5
July,1991,22,53,sole xylo,20
July,1991,22,55,sole xylo,20
July,1991,22,57,pogo mari,8
July,1991,22,57,sole sp,10
July,1991,22,62,phei dese,1
July,1991,22,62,pogo dese,5
July,1991,22,64,phei xero,2
July,1991,22,64,pogo mari,2
July,1991,22,66,cono insa,1
July,1991,22,66,phei xero,15
July,1991,22,71,sole xylo,40
July,1991,22,73,sole xylo,20
July,1991,22,75,pogo mari,30
July,1991,22,77,irid prui,5
July,1991,22,77,phei xero,3
July,1991,22,77,pogo mari,1
July,1991,23,11,sole xylo,15
July,1991,23,13,phei sita,5
July,1991,23,13,phei xero,5
July,1991,23,13,sole xylo,2
July,1991,23,15,phei xero,1
July,1991,23,15,sole xylo,10
July,1991,23,17,phei dese,5
July,1991,23,22,phei dese,3
July,1991,23,24,cono insa,2
July,1991,23,24,phei dese,3
July,1991,23,26,phei dese,10
July,1991,23,31,cono insa,1
July,1991,23,31,irid prui,3
July,1991,23,33,sole xylo,15
July,1991,23,35,phei sita,2
July,1991,23,35,phei xero,5
July,1991,23,35,sole xylo,2
July,1991,23,37,irid prui,2
July,1991,23,42,cono insa,2
July,1991,23,44,cono insa,1
July,1991,23,46,cono insa,2
July,1991,23,46,sole xylo,7
July,1991,23,51,novo cock,1
July,1991,23,51,phei xero,10
July,1991,23,53,phei xero,15
July,1991,23,55,cono insa,1
July,1991,23,55,phei xero,15
July,1991,23,57,phei xero,2
July,1991,23,62,phei xero,8
July,1991,23,64,cono insa,1
July,1991,23,64,phei sita,3
July,1991,23,64,phei xero,5
July,1991,23,66,irid prui,1
July,1991,23,71,sole xylo,5
July,1991,23,73,phei xero,2
July,1991,23,73,sole xylo,2
July,1991,23,75,cono insa,1
July,1991,23,75,sole xylo,20
July,1991,23,77,cono insa,1
July,1991,24,11,pogo mari,45
July,1991,24,13,pogo mari,50
July,1991,24,15,irid prui,3
July,1991,24,15,phei xero,5
July,1991,24,17,phei xero,40
July,1991,24,22,pogo mari,6
July,1991,24,22,sole sp,10
July,1991,24,24,pogo mari,1
July,1991,24,24,sole sp,5
July,1991,24,26,phei xero,10
July,1991,24,26,sole sp,15
July,1991,24,31,phei xero,2
July,1991,24,31,sole sp,8
July,1991,24,33,novo cock,1
July,1991,24,33,phei sita,2
July,1991,24,33,pogo mari,3
July,1991,24,35,phei sita,5
July,1991,24,35,phei xero,5
July,1991,24,35,pogo mari,1
July,1991,24,37,phei xero,10
July,1991,24,42,phei dese,3
July,1991,24,42,sole xylo,10
July,1991,24,44,irid prui,5
July,1991,24,44,phei sita,2
July,1991,24,44,sole xylo,2
July,1991,24,46,irid prui,1
July,1991,24,51,phei dese,3
July,1991,24,51,sole xylo,10
July,1991,24,53,sole xylo,25
July,1991,24,55,sole sp,5
July,1991,24,57,phei xero,10
July,1991,24,62,phei sita,20
July,1991,24,62,phei xero,5
July,1991,24,64,irid prui,2
July,1991,24,64,novo cock,1
July,1991,24,64,phei xero,3
July,1991,24,71,sole xylo,25
July,1991,24,73,novo cock,1
July,1991,24,73,phei sita,3
July,1991,24,73,phei xero,35
July,1991,24,75,phei xero,25
July,1991,24,77,irid prui,2
July,1991,24,77,phei xero,5
July,1992,1,11,cono insa,2
July,1992,1,11,phei xero,5
July,1992,1,13,phei xero,5
July,1992,1,13,pogo dese,60
July,1992,1,15,pogo dese,2
July,1992,1,15,sole xylo,40
July,1992,1,17,phei xero,2
July,1992,1,17,sole sp,20
July,1992,1,22,phei xero,15
July,1992,1,24,pogo dese,3
July,1992,1,24,sole xylo,10
July,1992,1,26,sole xylo,40
July,1992,1,31,phei xero,25
July,1992,1,33,phei xero,50
July,1992,1,35,irid prui,3
July,1992,1,35,pogo dese,1
July,1992,1,37,phei xero,50
July,1992,1,42,phei xero,2
July,1992,1,42,sole sp,3
July,1992,1,44,phei xero,3
July,1992,1,46,phei xero,20
July,1992,1,46,pogo dese,3
July,1992,1,51,phei xero,4
July,1992,1,51,sole sp,10
July,1992,1,53,cono insa,3
July,1992,1,55,phei xero,20
July,1992,1,57,irid prui,4
July,1992,1,57,phei xero,3
July,1992,1,57,pogo dese,1
July,1992,1,62,phei xero,2
July,1992,1,62,sole sp,15
July,1992,1,64,phei xero,25
July,1992,1,66,phei xero,55
July,1992,1,71,phei xero,6
July,1992,1,73,cono insa,2
July,1992,1,73,phei xero,2
July,1992,1,75,phei xero,12
July,1992,1,77,phei xero,20
July,1992,2,11,phei xero,25
July,1992,2,13,phei xero,50
July,1992,2,15,phei xero,5
July,1992,2,15,pogo dese,3
July,1992,2,17,irid prui,5
July,1992,2,17,phei xero,7
July,1992,2,22,phei xero,2
July,1992,2,22,sole sp,10
July,1992,2,24,phei xero,15
July,1992,2,24,sole sp,4
July,1992,2,26,cono insa,1
July,1992,2,26,phei xero,5
July,1992,2,31,cono insa,5
July,1992,2,31,phei xero,6
July,1992,2,33,phei xero,4
July,1992,2,33,pogo dese,3
July,1992,2,33,sole sp,6
July,1992,2,35,sole sp,50
July,1992,2,37,irid prui,10
July,1992,2,37,phei xero,1
July,1992,2,42,cono bico,4
July,1992,2,42,phei xero,5
July,1992,2,44,cono bico,1
July,1992,2,46,cono bico,2
July,1992,2,51,cono bico,4
July,1992,2,51,phei xero,15
July,1992,2,53,phei xero,2
July,1992,2,55,cono bico,1
July,1992,2,55,sole sp,3
July,1992,2,57,sole sp,30
July,1992,2,62,pogo dese,2
July,1992,2,64,sole sp,45
July,1992,2,66,sole sp,3
July,1992,2,71,phei xero,35
July,1992,2,73,cono bico,10
July,1992,2,75,cono bico,2
July,1992,2,77,sole sp,10
July,1992,3,11,sole xylo,20
July,1992,3,13,cono insa,2
July,1992,3,13,phei xero,4
July,1992,3,15,sole xylo,40
July,1992,3,17,sole xylo,35
July,1992,3,22,sole xylo,70
July,1992,3,24,sole xylo,70
July,1992,3,26,sole xylo,45
July,1992,3,31,sole sp,50
July,1992,3,33,sole xylo,80
July,1992,3,35,sole xylo,70
July,1992,3,37,pogo dese,1
July,1992,3,42,cono insa,1
July,1992,3,42,pogo dese,1
July,1992,3,42,sole sp,4
July,1992,3,44,cono insa,1
July,1992,3,44,phei xero,20
July,1992,3,44,sole xylo,1
July,1992,3,46,pogo dese,1
July,1992,3,46,sole xylo,25
July,1992,3,51,sole xylo,10
July,1992,3,53,sole xylo,75
July,1992,3,55,sole xylo,10
July,1992,3,57,cono insa,2
July,1992,3,57,pogo dese,3
July,1992,3,64,sole xylo,30
July,1992,3,66,phei xero,6
July,1992,3,66,sole xylo,1
July,1992,3,71,sole sp,5
July,1992,3,73,cono insa,2
July,1992,3,73,sole xylo,65
July,1992,3,75,sole xylo,55
July,1992,3,77,cono insa,5
July,1992,4,11,pogo dese,2
July,1992,4,11,sole xylo,40
July,1992,4,13,cono insa,3
July,1992,4,15,phei xero,14
July,1992,4,17,cono insa,1
July,1992,4,17,sole xylo,1
July,1992,4,22,phei xero,1
July,1992,4,22,sole xylo,40
July,1992,4,24,sole xylo,35
July,1992,4,26,phei xero,1
July,1992,4,31,pogo dese,1
July,1992,4,35,phei xero,2
July,1992,4,35,sole xylo,20
July,1992,4,37,sole xylo,45
July,1992,4,42,pogo dese,7
July,1992,4,44,phei xero,2
July,1992,4,46,cono insa,1
July,1992,4,46,phei xero,15
July,1992,4,46,sole xylo,3
July,1992,4,51,phei xero,35
July,1992,4,51,pogo dese,2
July,1992,4,53,phei xero,20
July,1992,4,55,phei xero,22
July,1992,4,57,pogo dese,3
July,1992,4,62,phei xero,12
July,1992,4,62,pogo dese,7
July,1992,4,62,sole xylo,5
July,1992,4,64,phei xero,10
July,1992,4,66,phei xero,15
July,1992,4,73,phei xero,25
July,1992,4,75,cono insa,1
July,1992,4,75,pogo dese,1
July,1992,5,11,cono insa,2
July,1992,5,11,phei xero,5
July,1992,5,11,pogo dese,3
July,1992,5,11,sole xylo,50
July,1992,5,13,phei xero,7
July,1992,5,13,pogo dese,12
July,1992,5,15,phei xero,15
July,1992,5,15,pogo dese,15
July,1992,5,17,phei xero,20
July,1992,5,17,pogo dese,4
July,1992,5,22,phei xero,7
July,1992,5,22,pogo dese,25
July,1992,5,24,cono insa,5
July,1992,5,24,phei xero,3
July,1992,5,24,pogo dese,5
July,1992,5,26,phei xero,50
July,1992,5,31,phei xero,1
July,1992,5,31,pogo dese,4
July,1992,5,31,sole sp,10
July,1992,5,33,pogo dese,10
July,1992,5,33,sole sp,10
July,1992,5,35,phei xero,15
July,1992,5,35,pogo dese,30
July,1992,5,37,phei xero,20
July,1992,5,37,sole sp,5
July,1992,5,42,pogo dese,7
July,1992,5,42,sole sp,5
July,1992,5,44,phei xero,25
July,1992,5,46,phei xero,8
July,1992,5,46,pogo dese,2
July,1992,5,51,sole sp,20
July,1992,5,55,phei xero,15
July,1992,5,57,phei xero,10
July,1992,5,57,sole xylo,10
July,1992,5,62,pogo dese,12
July,1992,5,62,sole xylo,5
July,1992,5,64,phei xero,25
July,1992,5,64,pogo dese,50
July,1992,5,66,pogo dese,10
July,1992,5,66,sole xylo,15
July,1992,5,71,phei xero,6
July,1992,5,71,pogo dese,30
July,1992,5,73,phei xero,10
July,1992,5,73,pogo dese,10
July,1992,5,75,phei xero,10
July,1992,5,75,pogo mari,40
July,1992,5,77,phei xero,5
July,1992,5,77,sole sp,3
July,1992,6,11,phei xero,1
July,1992,6,11,pogo dese,4
July,1992,6,13,phei xero,15
July,1992,6,13,pogo dese,1
July,1992,6,15,pogo mari,15
July,1992,6,15,sole sp,50
July,1992,6,17,phei xero,2
July,1992,6,17,sole sp,7
July,1992,6,22,sole sp,2
July,1992,6,24,pogo dese,2
July,1992,6,24,sole xylo,8
July,1992,6,26,sole sp,20
July,1992,6,31,phei xero,5
July,1992,6,31,pogo mari,15
July,1992,6,33,pogo dese,1
July,1992,6,35,phei xero,20
July,1992,6,35,pogo dese,5
July,1992,6,37,pogo dese,4
July,1992,6,42,cono insa,2
July,1992,6,44,sole xylo,7
July,1992,6,46,phei xero,25
July,1992,6,46,pogo dese,2
July,1992,6,51,phei xero,20
July,1992,6,51,pogo dese,8
July,1992,6,53,phei xero,12
July,1992,6,53,pogo dese,2
July,1992,6,53,sole xylo,8
July,1992,6,55,cono insa,2
July,1992,6,55,phei xero,7
July,1992,6,57,phei xero,15
July,1992,6,57,pogo mari,2
July,1992,6,62,pogo dese,3
July,1992,6,62,sole xylo,8
July,1992,6,64,phei xero,1
July,1992,6,64,sole xylo,1
July,1992,6,66,phei sita,5
July,1992,6,66,phei xero,10
July,1992,6,71,pogo dese,1
July,1992,6,73,phei xero,15
July,1992,6,73,pogo dese,1
July,1992,6,75,sole xylo,5
July,1992,6,77,sole xylo,30
July,1992,7,11,sole sp,20
July,1992,7,13,sole sp,30
July,1992,7,17,phei sita,13
July,1992,7,17,sole sp,10
July,1992,7,22,phei sita,2
July,1992,7,22,sole sp,25
July,1992,7,24,phei sita,1
July,1992,7,24,sole sp,5
July,1992,7,26,phei sita,11
July,1992,7,26,phei xero,4
July,1992,7,31,phei xero,25
July,1992,7,33,phei sita,6
July,1992,7,33,sole sp,3
July,1992,7,35,phei sita,3
July,1992,7,35,phei xero,3
July,1992,7,35,sole sp,3
July,1992,7,37,phei xero,12
July,1992,7,37,sole sp,15
July,1992,7,42,phei sita,4
July,1992,7,42,phei xero,2
July,1992,7,42,pogo dese,4
July,1992,7,42,sole sp,9
July,1992,7,44,sole sp,20
July,1992,7,46,sole xylo,25
July,1992,7,51,irid prui,5
July,1992,7,51,phei sita,6
July,1992,7,51,phei xero,3
July,1992,7,51,pogo dese,3
July,1992,7,53,phei xero,6
July,1992,7,53,sole xylo,4
July,1992,7,55,phei sita,4
July,1992,7,55,sole sp,11
July,1992,7,57,phei sita,3
July,1992,7,57,sole sp,15
July,1992,7,62,phei sita,1
July,1992,7,62,phei xero,11
July,1992,7,64,sole xylo,30
July,1992,7,66,pogo dese,1
July,1992,7,66,sole xylo,25
July,1992,7,71,phei xero,25
July,1992,7,73,phei xero,25
July,1992,7,75,irid prui,1
July,1992,7,77,phei sita,20
July,1992,8,11,sole xylo,20
July,1992,8,13,phei sita,17
July,1992,8,13,sole xylo,2
July,1992,8,17,phei xero,3
July,1992,8,22,phei xero,2
July,1992,8,31,sole sp,6
July,1992,8,33,phei xero,3
July,1992,8,35,cono insa,4
July,1992,8,35,sole xylo,6
July,1992,8,37,cono insa,1
July,1992,8,42,cono insa,3
July,1992,8,42,pogo mari,1
July,1992,8,42,sole xylo,1
July,1992,8,44,cono insa,1
July,1992,8,44,sole xylo,1
July,1992,8,51,sole xylo,4
July,1992,8,53,cono insa,4
July,1992,8,53,sole xylo,10
July,1992,8,55,phei xero,19
July,1992,8,57,pogo dese,1
July,1992,8,62,cono insa,1
July,1992,8,66,phei xero,4
July,1992,8,71,irid prui,1
July,1992,8,73,phei xero,12
July,1992,8,75,sole xylo,15
July,1992,8,77,phei xero,25
July,1992,8,77,pogo dese,3
July,1992,9,11,phei xero,4
July,1992,9,11,pogo dese,5
July,1992,9,11,pogo mari,25
July,1992,9,13,phei xero,1
July,1992,9,15,phei sita,3
July,1992,9,15,phei xero,14
July,1992,9,15,sole sp,4
July,1992,9,17,phei xero,17
July,1992,9,22,phei xero,5
July,1992,9,22,pogo mari,1
July,1992,9,24,phei sita,15
July,1992,9,24,pogo dese,3
July,1992,9,26,phei xero,30
July,1992,9,31,phei xero,25
July,1992,9,31,pogo dese,2
July,1992,9,31,pogo mari,3
July,1992,9,33,phei xero,20
July,1992,9,33,pogo dese,2
July,1992,9,33,pogo mari,1
July,1992,9,35,phei sita,15
July,1992,9,35,pogo dese,7
July,1992,9,37,phei xero,20
July,1992,9,37,pogo dese,1
July,1992,9,42,phei xero,24
July,1992,9,42,pogo mari,1
July,1992,9,44,sole sp,20
July,1992,9,46,sole xylo,10
July,1992,9,51,pogo dese,1
July,1992,9,53,phei sita,3
July,1992,9,53,phei xero,20
July,1992,9,55,pogo dese,17
July,1992,9,57,pogo dese,2
July,1992,9,57,sole xylo,7
July,1992,9,62,pogo dese,19
July,1992,9,64,pogo dese,5
July,1992,9,64,sole xylo,10
July,1992,9,66,pogo dese,1
July,1992,9,66,sole xylo,15
July,1992,9,71,phei xero,17
July,1992,9,71,pogo dese,9
July,1992,9,73,phei xero,3
July,1992,9,73,sole xylo,15
July,1992,9,75,phei xero,20
July,1992,9,77,phei sita,6
July,1992,9,77,phei xero,35
July,1992,10,11,phei xero,20
July,1992,10,13,cono insa,1
July,1992,10,15,cono insa,2
July,1992,10,15,phei xero,2
July,1992,10,17,cono insa,1
July,1992,10,22,cono insa,2
July,1992,10,22,phei xero,6
July,1992,10,24,cono insa,1
July,1992,10,24,phei sita,8
July,1992,10,26,phei sita,1
July,1992,10,26,sole xylo,4
July,1992,10,31,phei mili,1
July,1992,10,33,cono insa,1
July,1992,10,33,phei sita,12
July,1992,10,35,phei xero,1
July,1992,10,42,myrm mimi,1
July,1992,10,42,phei xero,3
July,1992,10,44,sole xylo,6
July,1992,10,46,cono insa,2
July,1992,10,46,phei xero,8
July,1992,10,51,phei mili,1
July,1992,10,51,sole sp,1
July,1992,10,53,cono insa,1
July,1992,10,53,phei xero,30
July,1992,10,55,sole xylo,13
July,1992,10,62,phei xero,4
July,1992,10,64,phei sita,1
July,1992,10,64,phei xero,1
July,1992,10,71,cono insa,1
July,1992,10,71,phei xero,25
July,1992,10,73,sole xylo,25
July,1992,10,75,phei xero,3
July,1992,11,11,phei xero,15
July,1992,11,13,sole xylo,45
July,1992,11,15,sole xylo,20
July,1992,11,17,cono insa,1
July,1992,11,17,phei sita,20
July,1992,11,22,pogo dese,1
July,1992,11,24,phei xero,45
July,1992,11,26,phei xero,35
July,1992,11,31,phei xero,15
July,1992,11,33,sole xylo,3
July,1992,11,35,cono insa,1
July,1992,11,42,phei xero,50
July,1992,11,44,phei xero,15
July,1992,11,46,cono insa,1
July,1992,11,46,phei xero,25
July,1992,11,51,phei xero,60
July,1992,11,53,sole xylo,25
July,1992,11,55,phei xero,45
July,1992,11,57,phei xero,6
July,1992,11,62,phei xero,40
July,1992,11,64,phei xero,35
July,1992,11,66,sole xylo,3
July,1992,11,71,cono insa,1
July,1992,11,71,phei sita,1
July,1992,11,73,phei xero,15
July,1992,11,75,sole xylo,20
July,1992,11,77,phei xero,30
July,1992,12,11,cono insa,2
July,1992,12,13,phei xero,3
July,1992,12,15,cono insa,1
July,1992,12,15,phei xero,1
July,1992,12,22,phei sita,1
July,1992,12,24,phei xero,30
July,1992,12,31,phei xero,1
July,1992,12,35,irid prui,1
July,1992,12,42,sole sp,1
July,1992,12,51,cono insa,1
July,1992,12,55,phei xero,25
July,1992,12,57,phei xero,7
July,1992,12,66,phei xero,8
July,1992,12,66,sole xylo,2
July,1992,12,71,phei xero,3
July,1992,12,75,phei xero,25
July,1992,13,11,irid prui,1
July,1992,13,11,phei xero,10
July,1992,13,13,sole xylo,2
July,1992,13,15,phei xero,10
July,1992,13,17,cono insa,20
July,1992,13,24,cono insa,5
July,1992,13,26,phei xero,15
July,1992,13,31,phei xero,5
July,1992,13,31,sole sp,1
July,1992,13,33,phei xero,12
July,1992,13,35,sole xylo,2
July,1992,13,37,cono insa,2
July,1992,13,42,phei xero,5
July,1992,13,42,sole sp,3
July,1992,13,44,cono insa,1
July,1992,13,44,phei xero,25
July,1992,13,46,cono insa,2
July,1992,13,46,sole xylo,3
July,1992,13,51,phei xero,3
July,1992,13,51,sole sp,10
July,1992,13,53,phei xero,3
July,1992,13,55,cono bico,10
July,1992,13,55,sole sp,3
July,1992,13,57,cono insa,1
July,1992,13,62,cono insa,2
July,1992,13,62,phei xero,3
July,1992,13,62,pogo dese,2
July,1992,13,64,cono insa,3
July,1992,13,66,sole xylo,15
July,1992,13,71,pogo dese,4
July,1992,13,73,cono insa,1
July,1992,13,73,phei xero,10
July,1992,13,75,phei xero,1
July,1992,13,75,sole sp,6
July,1992,13,77,cono bico,5
July,1992,13,77,phei xero,20
July,1992,14,11,sole sp,20
July,1992,14,13,sole xylo,25
July,1992,14,15,sole xylo,40
July,1992,14,17,phei xero,20
July,1992,14,22,phei xero,4
July,1992,14,24,phei xero,25
July,1992,14,26,phei xero,10
July,1992,14,26,sole sp,10
July,1992,14,31,phei xero,50
July,1992,14,33,sole xylo,15
July,1992,14,35,cono insa,1
July,1992,14,35,phei xero,1
July,1992,14,35,sole sp,3
July,1992,14,37,phei xero,7
July,1992,14,42,sole xylo,7
July,1992,14,44,cono insa,3
July,1992,14,44,phei xero,5
July,1992,14,46,cono insa,3
July,1992,14,51,pogo dese,25
July,1992,14,53,sole xylo,25
July,1992,14,55,pogo dese,1
July,1992,14,55,sole sp,10
July,1992,14,57,sole sp,30
July,1992,14,62,cono insa,1
July,1992,14,62,phei xero,1
July,1992,14,62,sole sp,1
July,1992,14,64,phei xero,40
July,1992,14,66,phei xero,15
July,1992,14,71,sole xylo,35
July,1992,14,73,sole sp,20
July,1992,14,75,phei xero,50
July,1992,14,77,phei xero,30
July,1992,15,11,pogo dese,1
July,1992,15,13,cono insa,4
July,1992,15,15,phei xero,15
July,1992,15,17,sole sp,15
July,1992,15,24,cono bico,2
July,1992,15,31,cono bico,5
July,1992,15,31,phei xero,2
July,1992,15,33,cono bico,10
July,1992,15,35,pogo dese,2
July,1992,15,35,sole xylo,20
July,1992,15,37,phei xero,35
July,1992,15,42,cono insa,12
July,1992,15,44,cono insa,1
July,1992,15,46,phei xero,40
July,1992,15,51,cono bico,3
July,1992,15,53,cono insa,1
July,1992,15,55,sole xylo,5
July,1992,15,57,phei xero,20
July,1992,15,62,cono bico,2
July,1992,15,64,sole xylo,30
July,1992,15,66,sole xylo,75
July,1992,15,73,phei xero,15
July,1992,15,75,sole xylo,15
July,1992,15,77,phei xero,25
July,1992,16,11,phei xero,1
July,1992,16,11,sole xylo,15
July,1992,16,13,phei sita,3
July,1992,16,13,phei xero,16
July,1992,16,13,sole xylo,2
July,1992,16,15,phei xero,11
July,1992,16,15,sole xylo,8
July,1992,16,17,phei xero,20
July,1992,16,22,phei xero,25
July,1992,16,24,novo cock,1
July,1992,16,24,phei xero,15
July,1992,16,26,phei sita,4
July,1992,16,31,phei xero,19
July,1992,16,33,novo cock,1
July,1992,16,33,sole xylo,15
July,1992,16,35,phei xero,1
July,1992,16,35,sole xylo,20
July,1992,16,37,phei sita,3
July,1992,16,37,phei xero,19
July,1992,16,42,phei sita,17
July,1992,16,44,sole xylo,30
July,1992,16,46,phei sita,6
July,1992,16,46,phei xero,7
