day,month,year,period,plot,sampled,effort,qcflag
4,6,1989,135,3,1,49,1
4,6,1989,135,4,1,49,1
4,6,1989,135,5,1,49,1
3,6,1989,135,6,1,49,1
4,6,1989,135,7,1,49,1
4,6,1989,135,8,1,49,1
4,6,1989,135,9,1,49,1
4,6,1989,135,10,1,49,1
4,6,1989,135,11,1,49,1
3,6,1989,135,12,1,49,1
4,6,1989,135,13,1,49,1
4,6,1989,135,14,1,49,1
4,6,1989,135,15,1,49,1
3,6,1989,135,16,1,49,1
3,6,1989,135,17,1,49,1
3,6,1989,135,18,1,49,1
3,6,1989,135,19,1,49,1
3,6,1989,135,20,1,49,1
3,6,1989,135,21,1,49,1
3,6,1989,135,22,1,49,1
3,6,1989,135,23,1,49,1
3,6,1989,135,24,1,49,1
3,7,1989,136,1,1,49,1
4,7,1989,136,2,1,49,1
4,7,1989,136,3,1,49,1
4,7,1989,136,4,1,49,1
4,7,1989,136,5,1,49,1
3,7,1989,136,6,1,49,1
3,7,1989,136,7,1,49,1
4,7,1989,136,8,1,49,1
4,7,1989,136,9,1,49,1
4,7,1989,136,10,1,49,1
4,7,1989,136,11,1,49,1
3,7,1989,136,12,1,49,1
4,7,1989,136,13,1,49,1
4,7,1989,136,14,1,49,1
4,7,1989,136,15,1,49,1
4,7,1989,136,16,1,49,1
3,7,1989,136,17,1,49,1
3,7,1989,136,18,1,49,1
3,7,1989,136,19,1,49,1
3,7,1989,136,20,1,49,1
3,7,1989,136,21,1,49,1
3,7,1989,136,22,1,49,1
3,7,1989,136,23,1,49,1
3,7,1989,136,24,1,49,1
29,7,1989,137,1,1,49,1
30,7,1989,137,2,1,49,1
30,7,1989,137,3,1,49,1
30,7,1989,137,4,1,49,1
30,7,1989,137,5,1,49,1
29,7,1989,137,6,1,49,1
29,7,1989,137,7,1,49,1
30,7,1989,137,8,1,49,1
30,7,1989,137,9,1,49,1
30,7,1989,137,10,1,49,1
30,7,1989,137,11,1,49,1
29,7,1989,137,12,1,49,1
30,7,1989,137,13,1,49,1
30,7,1989,137,14,1,49,1
30,7,1989,137,15,1,49,1
30,7,1989,137,16,1,49,1
29,7,1989,137,17,1,49,1
29,7,1989,137,18,1,49,1
29,7,1989,137,19,1,49,1
29,7,1989,137,20,1,49,1
29,7,1989,137,21,1,49,1
29,7,1989,137,22,1,49,1
29,7,1989,137,23,1,49,1
29,7,1989,137,24,1,49,1
3,9,1989,138,1,1,49,1
4,9,1989,138,2,1,49,1
4,9,1989,138,3,1,49,1
4,9,1989,138,4,1,49,1
4,9,1989,138,5,1,49,1
3,9,1989,138,6,1,49,1
3,9,1989,138,7,1,49,1
4,9,1989,138,8,1,49,1
4,9,1989,138,9,1,49,1
4,9,1989,138,10,1,49,1
4,9,1989,138,11,1,49,1
3,9,1989,138,12,1,49,1
4,9,1989,138,13,1,49,1
4,9,1989,138,14,1,49,1
4,9,1989,138,15,1,49,1
4,9,1989,138,16,1,49,1
3,9,1989,138,17,1,49,1
3,9,1989,138,18,1,49,1
3,9,1989,138,19,1,49,1
3,9,1989,138,20,1,49,1
3,9,1989,138,21,1,49,1
3,9,1989,138,22,1,49,1
3,9,1989,138,23,1,49,1
3,9,1989,138,24,1,49,1
8,10,1989,139,1,1,49,1
7,10,1989,139,2,1,49,1
7,10,1989,139,3,1,49,1
8,10,1989,139,4,1,49,1
8,10,1989,139,5,1,49,1
8,10,1989,139,6,1,49,1
8,10,1989,139,7,1,49,1
7,10,1989,139,8,1,49,1
7,10,1989,139,9,1,49,1
7,10,1989,139,10,1,49,1
7,10,1989,139,11,1,49,1
8,10,1989,139,12,1,49,1
8,10,1989,139,13,1,49,1
8,10,1989,139,14,1,49,1
8,10,1989,139,15,1,49,1
8,10,1989,139,16,1,49,1
8,10,1989,139,17,1,49,1
7,10,1989,139,18,1,49,1
8,10,1989,139,19,1,49,1
7,10,1989,139,20,1,49,1
7,10,1989,139,21,1,49,1
7,10,1989,139,22,1,49,1
8,10,1989,139,23,1,49,1
8,10,1989,139,24,1,49,1
4,11,1989,140,1,1,49,1
5,11,1989,140,2,1,49,1
5,11,1989,140,3,1,49,1
5,11,1989,140,4,1,49,1
5,11,1989,140,5,1,49,1
4,11,1989,140,6,1,49,1
4,11,1989,140,7,1,49,1
5,11,1989,140,8,1,49,1
5,11,1989,140,9,1,49,1
5,11,1989,140,10,1,49,1
5,11,1989,140,11,1,49,1
4,11,1989,140,12,1,49,1
5,11,1989,140,13,1,49,1
5,11,1989,140,14,1,49,1
5,11,1989,140,15,1,49,1
5,11,1989,140,16,1,49,1
4,11,1989,140,17,1,49,1
4,11,1989,140,18,1,49,1
4,11,1989,140,19,1,49,1
4,11,1989,140,20,1,49,1
4,11,1989,140,21,1,49,1
4,11,1989,140,22,1,49,1
4,11,1989,140,23,1,49,1
4,11,1989,140,24,1,49,1
4,12,1989,141,1,1,49,1
5,12,1989,141,2,1,49,1
5,12,1989,141,3,1,49,1
5,12,1989,141,4,1,49,1
5,12,1989,141,5,1,49,1
4,12,1989,141,6,1,49,1
4,12,1989,141,7,1,49,1
5,12,1989,141,8,1,49,1
5,12,1989,141,9,1,49,1
5,12,1989,141,10,1,49,1
5,12,1989,141,11,1,49,1
4,12,1989,141,12,1,49,1
5,12,1989,141,13,1,49,1
5,12,1989,141,14,1,49,1
5,12,1989,141,15,1,49,1
5,12,1989,141,16,1,49,1
4,12,1989,141,17,1,49,1
4,12,1989,141,18,1,49,1
4,12,1989,141,19,1,49,1
4,12,1989,141,20,1,49,1
4,12,1989,141,21,1,49,1
4,12,1989,141,22,1,49,1
4,12,1989,141,23,1,49,1
4,12,1989,141,24,1,49,1
6,1,1990,142,1,1,49,1
7,1,1990,142,2,1,49,1
7,1,1990,142,3,1,49,1
7,1,1990,142,4,1,49,1
7,1,1990,142,5,1,49,1
6,1,1990,142,6,1,49,1
6,1,1990,142,7,1,49,1
7,1,1990,142,8,1,49,1
7,1,1990,142,9,1,49,1
7,1,1990,142,10,1,49,1
7,1,1990,142,11,1,49,1
6,1,1990,142,12,1,49,1
7,1,1990,142,13,1,49,1
7,1,1990,142,14,1,49,1
7,1,1990,142,15,1,49,1
7,1,1990,142,16,1,49,1
6,1,1990,142,17,1,49,1
6,1,1990,142,18,1,49,1
6,1,1990,142,19,1,49,1
6,1,1990,142,20,1,49,1
6,1,1990,142,21,1,49,1
6,1,1990,142,22,1,49,1
6,1,1990,142,23,1,49,1
6,1,1990,142,24,1,49,1
29,1,1990,143,1,1,49,1
30,1,1990,143,2,1,49,1
30,1,1990,143,3,1,49,1
30,1,1990,143,4,1,49,1
30,1,1990,143,5,1,49,1
29,1,1990,143,6,1,49,1
29,1,1990,143,7,1,49,1
30,1,1990,143,8,1,49,1
30,1,1990,143,9,1,49,1
30,1,1990,143,10,1,49,1
30,1,1990,143,11,1,49,1
29,1,1990,143,12,1,49,1
30,1,1990,143,13,1,49,1
30,1,1990,143,14,1,49,1
30,1,1990,143,15,1,49,1
30,1,1990,143,16,1,49,1
29,1,1990,143,17,1,49,1
29,1,1990,143,18,1,49,1
29,1,1990,143,19,1,49,1
29,1,1990,143,20,1,49,1
29,1,1990,143,21,1,49,1
29,1,1990,143,22,1,49,1
29,1,1990,143,23,1,49,1
29,1,1990,143,24,1,49,1
24,2,1990,144,1,1,49,1
25,2,1990,144,2,1,49,1
25,2,1990,144,3,1,49,1
25,2,1990,144,4,1,49,1
25,2,1990,144,5,1,49,1
24,2,1990,144,6,1,49,1
24,2,1990,144,7,1,49,1
25,2,1990,144,8,1,49,1
25,2,1990,144,9,1,49,1
25,2,1990,144,10,1,49,1
25,2,1990,144,11,1,49,1
24,2,1990,144,12,1,49,1
25,2,1990,144,13,1,49,1
25,2,1990,144,14,1,49,1
25,2,1990,144,15,1,49,1
25,2,1990,144,16,1,49,1
24,2,1990,144,17,1,49,1
24,2,1990,144,18,1,49,1
24,2,1990,144,19,1,49,1
24,2,1990,144,20,1,49,1
24,2,1990,144,21,1,49,1
24,2,1990,144,22,1,49,1
24,2,1990,144,23,1,49,1
24,2,1990,144,24,1,49,1
29,3,1990,145,1,1,49,1
30,3,1990,145,2,1,49,1
30,3,1990,145,3,1,49,1
30,3,1990,145,4,1,49,1
30,3,1990,145,5,1,49,1
29,3,1990,145,6,1,49,1
29,3,1990,145,7,1,49,1
30,3,1990,145,8,1,49,1
30,3,1990,145,9,1,49,1
30,3,1990,145,10,1,49,1
30,3,1990,145,11,1,49,1
29,3,1990,145,12,1,49,1
30,3,1990,145,13,1,49,1
30,3,1990,145,14,1,49,1
30,3,1990,145,15,1,49,1
30,3,1990,145,16,1,49,1
29,3,1990,145,17,1,49,1
29,3,1990,145,18,1,49,1
29,3,1990,145,19,1,49,1
29,3,1990,145,20,1,49,1
29,3,1990,145,21,1,49,1
29,3,1990,145,22,1,49,1
29,3,1990,145,23,1,49,1
29,3,1990,145,24,1,49,1
24,4,1990,146,1,1,49,1
25,4,1990,146,2,1,49,1
26,4,1990,146,3,1,49,1
26,4,1990,146,4,1,49,1
26,4,1990,146,5,1,49,1
26,4,1990,146,6,1,49,1
24,4,1990,146,7,1,49,1
26,4,1990,146,8,1,49,1
26,4,1990,146,9,1,49,1
26,4,1990,146,10,1,49,1
26,4,1990,146,11,1,49,1
24,4,1990,146,12,1,49,1
26,4,1990,146,13,1,49,1
26,4,1990,146,14,1,49,1
25,4,1990,146,15,1,49,1
25,4,1990,146,16,1,49,1
25,4,1990,146,17,1,49,1
24,4,1990,146,18,1,49,1
24,4,1990,146,19,1,49,1
25,4,1990,146,20,1,49,1
25,4,1990,146,21,1,49,1
24,4,1990,146,22,1,49,1
24,4,1990,146,23,1,49,1
24,4,1990,146,24,1,49,1
23,5,1990,147,1,1,49,1
24,5,1990,147,2,1,49,1
25,5,1990,147,3,1,49,1
25,5,1990,147,4,1,49,1
25,5,1990,147,5,1,49,1
25,5,1990,147,6,1,49,1
23,5,1990,147,7,1,49,1
24,5,1990,147,8,1,49,1
24,5,1990,147,9,1,49,1
24,5,1990,147,10,1,49,1
24,5,1990,147,11,1,49,1
23,5,1990,147,12,1,49,1
25,5,1990,147,13,1,49,1
25,5,1990,147,14,1,49,1
25,5,1990,147,15,1,49,1
23,5,1990,147,16,1,49,1
24,5,1990,147,17,1,49,1
23,5,1990,147,18,1,49,1
23,5,1990,147,19,1,49,1
24,5,1990,147,20,1,49,1
24,5,1990,147,21,1,49,1
23,5,1990,147,22,1,49,1
23,5,1990,147,23,1,49,1
25,5,1990,147,24,1,49,1
21,6,1990,148,1,1,49,1
22,6,1990,148,2,1,49,1
22,6,1990,148,3,1,49,1
22,6,1990,148,4,1,49,1
22,6,1990,148,5,1,49,1
21,6,1990,148,6,1,49,1
21,6,1990,148,7,1,49,1
22,6,1990,148,8,1,49,1
22,6,1990,148,9,1,49,1
22,6,1990,148,10,1,49,1
22,6,1990,148,11,1,49,1
21,6,1990,148,12,1,49,1
22,6,1990,148,13,1,49,1
22,6,1990,148,14,1,49,1
22,6,1990,148,15,1,49,1
22,6,1990,148,16,1,49,1
21,6,1990,148,17,1,49,1
21,6,1990,148,18,1,49,1
21,6,1990,148,19,1,49,1
21,6,1990,148,20,1,49,1
21,6,1990,148,21,1,49,1
21,6,1990,148,22,1,49,1
21,6,1990,148,23,1,49,1
21,6,1990,148,24,1,49,1
21,7,1990,149,1,1,49,1
22,7,1990,149,2,1,49,1
22,7,1990,149,3,1,49,1
22,7,1990,149,4,1,49,1
22,7,1990,149,5,1,49,1
21,7,1990,149,6,1,49,1
21,7,1990,149,7,1,49,1
22,7,1990,149,8,1,49,1
22,7,1990,149,9,1,49,1
22,7,1990,149,10,1,49,1
22,7,1990,149,11,1,49,1
21,7,1990,149,12,1,49,1
22,7,1990,149,13,1,49,1
22,7,1990,149,14,1,49,1
22,7,1990,149,15,1,49,1
22,7,1990,149,16,1,49,1
21,7,1990,149,17,1,49,1
21,7,1990,149,18,1,49,1
21,7,1990,149,19,1,49,1
21,7,1990,149,20,1,49,1
21,7,1990,149,21,1,49,1
21,7,1990,149,22,1,49,1
21,7,1990,149,23,1,49,1
21,7,1990,149,24,1,49,1
16,8,1990,150,1,1,49,1
17,8,1990,150,2,1,49,1
17,8,1990,150,3,1,49,1
17,8,1990,150,4,1,49,1
17,8,1990,150,5,1,49,1
16,8,1990,150,6,1,49,1
16,8,1990,150,7,1,49,1
17,8,1990,150,8,1,49,1
17,8,1990,150,9,1,49,1
17,8,1990,150,10,1,49,1
17,8,1990,150,11,1,49,1
16,8,1990,150,12,1,49,1
17,8,1990,150,13,1,49,1
17,8,1990,150,14,1,49,1
17,8,1990,150,15,1,49,1
17,8,1990,150,16,1,49,1
16,8,1990,150,17,1,49,1
16,8,1990,150,18,1,49,1
16,8,1990,150,19,1,49,1
16,8,1990,150,20,1,49,1
16,8,1990,150,21,1,49,1
16,8,1990,150,22,1,49,1
16,8,1990,150,23,1,49,1
16,8,1990,150,24,1,49,1
22,9,1990,151,1,1,49,1
25,9,1990,151,2,1,49,1
25,9,1990,151,3,1,49,1
25,9,1990,151,4,1,49,1
25,9,1990,151,5,1,49,1
22,9,1990,151,6,1,49,1
22,9,1990,151,7,1,49,1
25,9,1990,151,8,1,49,1
25,9,1990,151,9,1,49,1
25,9,1990,151,10,1,49,1
25,9,1990,151,11,1,49,1
22,9,1990,151,12,1,49,1
25,9,1990,151,13,1,49,1
25,9,1990,151,14,1,49,1
25,9,1990,151,15,1,49,1
25,9,1990,151,16,1,49,1
22,9,1990,151,17,1,49,1
22,9,1990,151,18,1,49,1
22,9,1990,151,19,1,49,1
22,9,1990,151,20,1,49,1
22,9,1990,151,21,1,49,1
22,9,1990,151,22,1,49,1
22,9,1990,151,23,1,49,1
22,9,1990,151,24,1,49,1
15,10,1990,152,1,1,49,1
16,10,1990,152,2,1,49,1
16,10,1990,152,3,1,49,1
16,10,1990,152,4,1,49,1
16,10,1990,152,5,1,49,1
16,10,1990,152,6,1,49,1
15,10,1990,152,7,1,49,1
16,10,1990,152,8,1,49,1
16,10,1990,152,9,1,49,1
16,10,1990,152,10,1,49,1
16,10,1990,152,11,1,49,1
15,10,1990,152,12,1,49,1
17,10,1990,152,13,1,49,1
17,10,1990,152,14,1,49,1
17,10,1990,152,15,1,49,1
17,10,1990,152,16,1,49,1
16,10,1990,152,17,1,49,1
15,10,1990,152,18,1,49,1
15,10,1990,152,19,1,49,1
17,10,1990,152,20,1,49,1
17,10,1990,152,21,1,49,1
15,10,1990,152,22,1,49,1
16,10,1990,152,23,1,49,1
15,10,1990,152,24,1,49,1
10,11,1990,153,1,1,49,1
10,11,1990,153,2,1,49,1
11,11,1990,153,3,1,49,1
11,11,1990,153,4,1,49,1
11,11,1990,153,5,1,49,1
11,11,1990,153,6,1,49,1
10,11,1990,153,7,1,49,1
11,11,1990,153,8,1,49,1
11,11,1990,153,9,1,49,1
11,11,1990,153,10,1,49,1
11,11,1990,153,11,1,49,1
10,11,1990,153,12,1,49,1
11,11,1990,153,13,1,49,1
11,11,1990,153,14,1,49,1
11,11,1990,153,15,1,49,1
11,11,1990,153,16,1,49,1
10,11,1990,153,17,1,49,1
10,11,1990,153,18,1,49,1
10,11,1990,153,19,1,49,1
10,11,1990,153,20,1,49,1
10,11,1990,153,21,1,49,1
10,11,1990,153,22,1,49,1
10,11,1990,153,23,1,49,1
10,11,1990,153,24,1,49,1
15,12,1990,154,1,1,49,1
15,12,1990,154,2,1,49,1
16,12,1990,154,3,1,49,1
16,12,1990,154,4,1,49,1
16,12,1990,154,5,1,49,1
16,12,1990,154,6,1,49,1
15,12,1990,154,7,1,49,1
16,12,1990,154,8,1,49,1
16,12,1990,154,9,1,49,1
16,12,1990,154,10,1,49,1
16,12,1990,154,11,1,49,1
15,12,1990,154,12,1,49,1
16,12,1990,154,13,1,49,1
16,12,1990,154,14,1,49,1
16,12,1990,154,15,1,49,1
16,12,1990,154,16,1,49,1
15,12,1990,154,17,1,49,1
15,12,1990,154,18,1,49,1
15,12,1990,154,19,1,49,1
15,12,1990,154,20,1,49,1
15,12,1990,154,21,1,49,1
15,12,1990,154,22,1,49,1
15,12,1990,154,23,1,49,1
15,12,1990,154,24,1,49,1
11,1,1991,155,1,1,49,1
11,1,1991,155,2,1,49,1
12,1,1991,155,3,1,49,1
12,1,1991,155,4,1,49,1
12,1,1991,155,5,1,49,1
12,1,1991,155,6,1,49,1
11,1,1991,155,7,1,49,1
12,1,1991,155,8,1,49,1
12,1,1991,155,9,1,49,1
12,1,1991,155,10,1,49,1
12,1,1991,155,11,1,49,1
11,1,1991,155,12,1,49,1
12,1,1991,155,13,1,49,1
12,1,1991,155,14,1,49,1
12,1,1991,155,15,1,49,1
12,1,1991,155,16,1,49,1
11,1,1991,155,17,1,49,1
11,1,1991,155,18,1,49,1
11,1,1991,155,19,1,49,1
11,1,1991,155,20,1,49,1
11,1,1991,155,21,1,49,1
11,1,1991,155,22,1,49,1
11,1,1991,155,23,1,49,1
11,1,1991,155,24,1,49,1
16,2,1991,156,1,1,49,1
16,2,1991,156,2,1,49,1
17,2,1991,156,3,1,49,1
17,2,1991,156,4,1,49,1
17,2,1991,156,5,1,49,1
17,2,1991,156,6,1,49,1
16,2,1991,156,7,1,49,1
17,2,1991,156,8,1,49,1
17,2,1991,156,9,1,49,1
17,2,1991,156,10,1,49,1
17,2,1991,156,11,1,49,1
16,2,1991,156,12,1,49,1
17,2,1991,156,13,1,49,1
17,2,1991,156,14,1,49,1
17,2,1991,156,15,1,49,1
17,2,1991,156,16,1,49,1
16,2,1991,156,17,1,49,1
16,2,1991,156,18,1,49,1
16,2,1991,156,19,1,49,1
16,2,1991,156,20,1,49,1
16,2,1991,156,21,1,49,1
16,2,1991,156,22,1,49,1
16,2,1991,156,23,1,49,1
16,2,1991,156,24,1,49,1
13,3,1991,157,1,1,49,1
13,3,1991,157,2,1,49,1
14,3,1991,157,3,1,49,1
14,3,1991,157,4,1,49,1
14,3,1991,157,5,1,49,1
14,3,1991,157,6,1,49,1
13,3,1991,157,7,1,49,1
14,3,1991,157,8,1,49,1
14,3,1991,157,9,1,49,1
14,3,1991,157,10,1,49,1
14,3,1991,157,11,1,49,1
13,3,1991,157,12,1,49,1
14,3,1991,157,13,1,49,1
14,3,1991,157,14,1,49,1
14,3,1991,157,15,1,49,1
14,3,1991,157,16,1,49,1
13,3,1991,157,17,1,49,1
13,3,1991,157,18,1,49,1
13,3,1991,157,19,1,49,1
13,3,1991,157,20,1,49,1
13,3,1991,157,21,1,49,1
13,3,1991,157,22,1,49,1
13,3,1991,157,23,1,49,1
13,3,1991,157,24,1,49,1
21,4,1991,158,1,1,49,1
21,4,1991,158,2,1,49,1
21,4,1991,158,3,1,49,1
21,4,1991,158,4,1,49,1
20,4,1991,158,5,1,49,1
20,4,1991,158,6,1,49,1
21,4,1991,158,7,1,49,1
21,4,1991,158,8,1,49,1
21,4,1991,158,9,1,49,1
21,4,1991,158,10,1,49,1
20,4,1991,158,11,1,49,1
19,4,1991,158,12,1,49,1
21,4,1991,158,13,1,49,1
21,4,1991,158,14,1,49,1
20,4,1991,158,15,1,49,1
20,4,1991,158,16,1,49,1
19,4,1991,158,17,1,49,1
19,4,1991,158,18,1,49,1
19,4,1991,158,19,1,49,1
20,4,1991,158,20,1,49,1
20,4,1991,158,21,1,49,1
19,4,1991,158,22,1,49,1
19,4,1991,158,23,1,49,1
19,4,1991,158,24,1,49,1
13,5,1991,159,1,1,49,1
13,5,1991,159,2,1,49,1
14,5,1991,159,3,1,49,1
14,5,1991,159,4,1,49,1
14,5,1991,159,5,1,49,1
14,5,1991,159,6,1,49,1
13,5,1991,159,7,1,49,1
14,5,1991,159,8,1,49,1
14,5,1991,159,9,1,49,1
14,5,1991,159,10,1,49,1
14,5,1991,159,11,1,49,1
13,5,1991,159,12,1,49,1
14,5,1991,159,13,1,49,1
14,5,1991,159,14,1,49,1
14,5,1991,159,15,1,49,1
14,5,1991,159,16,1,49,1
13,5,1991,159,17,1,49,1
13,5,1991,159,18,1,49,1
13,5,1991,159,19,1,49,1
13,5,1991,159,20,1,49,1
13,5,1991,159,21,1,49,1
13,5,1991,159,22,1,49,1
13,5,1991,159,23,1,49,1
13,5,1991,159,24,1,49,1
13,6,1991,160,1,1,49,1
13,6,1991,160,2,1,49,1
14,6,1991,160,3,1,49,1
14,6,1991,160,4,1,49,1
14,6,1991,160,5,1,49,1
14,6,1991,160,6,1,49,1
13,6,1991,160,7,1,49,1
14,6,1991,160,8,1,49,1
14,6,1991,160,9,1,49,1
14,6,1991,160,10,1,49,1
14,6,1991,160,11,1,49,1
13,6,1991,160,12,1,49,1
14,6,1991,160,13,1,49,1
14,6,1991,160,14,1,49,1
14,6,1991,160,15,1,49,1
14,6,1991,160,16,1,49,1
13,6,1991,160,17,1,49,1
13,6,1991,160,18,1,49,1
13,6,1991,160,19,1,49,1
13,6,1991,160,20,1,49,1
13,6,1991,160,21,1,49,1
13,6,1991,160,22,1,49,1
13,6,1991,160,23,1,49,1
13,6,1991,160,24,1,49,1
12,7,1991,161,1,1,49,1
12,7,1991,161,2,1,49,1
13,7,1991,161,3,1,49,1
13,7,1991,161,4,1,49,1
13,7,1991,161,5,1,49,1
13,7,1991,161,6,1,49,1
12,7,1991,161,7,1,49,1
13,7,1991,161,8,1,49,1
13,7,1991,161,9,1,49,1
13,7,1991,161,10,1,49,1
13,7,1991,161,11,1,49,1
12,7,1991,161,12,1,49,1
13,7,1991,161,13,1,49,1
13,7,1991,161,14,1,49,1
13,7,1991,161,15,1,49,1
13,7,1991,161,16,1,49,1
12,7,1991,161,17,1,49,1
12,7,1991,161,18,1,49,1
12,7,1991,161,19,1,49,1
12,7,1991,161,20,1,49,1
12,7,1991,161,21,1,49,1
12,7,1991,161,22,1,49,1
12,7,1991,161,23,1,49,1
12,7,1991,161,24,1,49,1
7,8,1991,162,1,1,49,1
7,8,1991,162,2,1,49,1
8,8,1991,162,3,1,49,1
8,8,1991,162,4,1,49,1
8,8,1991,162,5,1,49,1
8,8,1991,162,6,1,49,1
7,8,1991,162,7,1,49,1
8,8,1991,162,8,1,49,1
8,8,1991,162,9,1,49,1
8,8,1991,162,10,1,49,1
8,8,1991,162,11,1,49,1
7,8,1991,162,12,1,49,1
8,8,1991,162,13,1,49,1
8,8,1991,162,14,1,49,1
8,8,1991,162,15,1,49,1
8,8,1991,162,16,1,49,1
7,8,1991,162,17,1,49,1
7,8,1991,162,18,1,49,1
7,8,1991,162,19,1,49,1
7,8,1991,162,20,1,49,1
7,8,1991,162,21,1,49,1
7,8,1991,162,22,1,49,1
7,8,1991,162,23,1,49,1
7,8,1991,162,24,1,49,1
9,9,1991,163,1,1,49,1
9,9,1991,163,2,1,49,1
10,9,1991,163,3,1,49,1
11,9,1991,163,4,1,49,1
11,9,1991,163,5,1,49,1
11,9,1991,163,6,1,49,1
9,9,1991,163,7,1,49,1
10,9,1991,163,8,1,49,1
10,9,1991,163,9,1,49,1
10,9,1991,163,10,1,49,1
10,9,1991,163,11,1,49,1
9,9,1991,163,12,1,49,1
11,9,1991,163,13,1,49,1
11,9,1991,163,14,1,49,1
11,9,1991,163,15,1,49,1
11,9,1991,163,16,1,49,1
10,9,1991,163,17,1,49,1
9,9,1991,163,18,1,49,1
9,9,1991,163,19,1,49,1
10,9,1991,163,20,1,49,1
10,9,1991,163,21,1,49,1
9,9,1991,163,22,1,49,1
9,9,1991,163,23,1,49,1
10,9,1991,163,24,1,49,1
10,10,1991,164,1,1,49,1
10,10,1991,164,2,1,49,1
11,10,1991,164,3,1,49,1
11,10,1991,164,4,1,49,1
11,10,1991,164,5,1,49,1
11,10,1991,164,6,1,49,1
10,10,1991,164,7,1,49,1
11,10,1991,164,8,1,49,1
11,10,1991,164,9,1,49,1
11,10,1991,164,10,1,49,1
11,10,1991,164,11,1,49,1
10,10,1991,164,12,1,49,1
11,10,1991,164,13,1,49,1
11,10,1991,164,14,1,49,1
11,10,1991,164,15,1,49,1
11,10,1991,164,16,1,49,1
10,10,1991,164,17,1,49,1
10,10,1991,164,18,1,49,1
10,10,1991,164,19,1,49,1
10,10,1991,164,20,1,49,1
10,10,1991,164,21,1,49,1
10,10,1991,164,22,1,49,1
10,10,1991,164,23,1,49,1
10,10,1991,164,24,1,49,1
13,11,1991,165,1,1,49,1
13,11,1991,165,2,1,49,1
14,11,1991,165,3,1,49,1
15,11,1991,165,4,1,49,1
15,11,1991,165,5,1,49,1
15,11,1991,165,6,1,49,1
13,11,1991,165,7,1,49,1
14,11,1991,165,8,1,49,1
14,11,1991,165,9,1,49,1
15,11,1991,165,10,1,49,1
14,11,1991,165,11,1,49,1
13,11,1991,165,12,1,49,1
15,11,1991,165,13,1,49,1
15,11,1991,165,14,1,49,1
15,11,1991,165,15,1,49,1
15,11,1991,165,16,1,49,1
14,11,1991,165,17,1,49,1
13,11,1991,165,18,1,49,1
13,11,1991,165,19,1,49,1
14,11,1991,165,20,1,49,1
14,11,1991,165,21,1,49,1
13,11,1991,165,22,1,49,1
13,11,1991,165,23,1,49,1
14,11,1991,165,24,1,49,1
7,12,1991,166,1,1,49,1
7,12,1991,166,2,1,49,1
8,12,1991,166,3,1,49,1
8,12,1991,166,4,1,49,1
8,12,1991,166,5,1,49,1
8,12,1991,166,6,1,49,1
7,12,1991,166,7,1,49,1
8,12,1991,166,8,1,49,1
8,12,1991,166,9,1,49,1
8,12,1991,166,10,1,49,1
8,12,1991,166,11,1,49,1
7,12,1991,166,12,1,49,1
8,12,1991,166,13,1,49,1
8,12,1991,166,14,1,49,1
8,12,1991,166,15,1,49,1
8,12,1991,166,16,1,49,1
7,12,1991,166,17,1,49,1
7,12,1991,166,18,1,49,1
7,12,1991,166,19,1,49,1
7,12,1991,166,20,1,49,1
7,12,1991,166,21,1,49,1
7,12,1991,166,22,1,49,1
7,12,1991,166,23,1,49,1
7,12,1991,166,24,1,49,1
8,1,1992,167,1,1,49,1
8,1,1992,167,2,1,49,1
9,1,1992,167,3,1,49,1
9,1,1992,167,4,1,49,1
9,1,1992,167,5,1,49,1
9,1,1992,167,6,1,49,1
8,1,1992,167,7,1,49,1
9,1,1992,167,8,1,49,1
9,1,1992,167,9,1,49,1
9,1,1992,167,10,1,49,1
9,1,1992,167,11,1,49,1
8,1,1992,167,12,1,49,1
9,1,1992,167,13,1,49,1
9,1,1992,167,14,1,49,1
9,1,1992,167,15,1,49,1
9,1,1992,167,16,1,49,1
8,1,1992,167,17,1,49,1
8,1,1992,167,18,1,49,1
8,1,1992,167,19,1,49,1
8,1,1992,167,20,1,49,1
8,1,1992,167,21,1,49,1
8,1,1992,167,22,1,49,1
8,1,1992,167,23,1,49,1
8,1,1992,167,24,1,49,1
6,2,1992,168,1,1,49,1
6,2,1992,168,2,1,49,1
7,2,1992,168,3,1,49,1
7,2,1992,168,4,1,49,1
7,2,1992,168,5,1,49,1
8,2,1992,168,6,1,49,1
6,2,1992,168,7,1,49,1
7,2,1992,168,8,1,49,1
7,2,1992,168,9,1,49,1
8,2,1992,168,10,1,49,1
7,2,1992,168,11,1,49,1
6,2,1992,168,12,1,49,1
8,2,1992,168,13,1,49,1
8,2,1992,168,14,1,49,1
8,2,1992,168,15,1,49,1
8,2,1992,168,16,1,49,1
7,2,1992,168,17,1,49,1
6,2,1992,168,18,1,49,1
6,2,1992,168,19,1,49,1
7,2,1992,168,20,1,49,1
7,2,1992,168,21,1,49,1
6,2,1992,168,22,1,49,1
6,2,1992,168,23,1,49,1
7,2,1992,168,24,1,49,1
7,3,1992,169,1,1,49,1
7,3,1992,169,2,1,49,1
8,3,1992,169,3,1,49,1
8,3,1992,169,4,1,49,1
8,3,1992,169,5,1,49,1
8,3,1992,169,6,1,49,1
7,3,1992,169,7,1,49,1
8,3,1992,169,8,1,49,1
