year,season,plot,quadrat,species,abundance,cover,cf,notes
1997,summer,1,71,boer torr,4,,,
1997,summer,1,71,bout sp,11,,,
1997,summer,1,71,euph serp,2,,,
1997,summer,1,71,moll cerv,1,,,
1997,summer,1,71,pani hirt,2,,,
1997,summer,1,71,tali angu,1,,,6
1997,summer,1,73,aris adsc,4,,,
1997,summer,1,73,boer sp,1,,,
1997,summer,1,73,bout sp,101,,,
1997,summer,1,73,crot pumi,1,,,
1997,summer,1,73,erio aber,2,,,
1997,summer,1,73,hapl tenu,1,,,
1997,summer,1,73,moll cerv,1,,,
1997,summer,1,73,tali angu,1,,,6
1997,summer,1,75,acac cons,1,,,
1997,summer,1,75,boer sp,1,,,
1997,summer,1,75,bout sp,28,,,
1997,summer,1,75,crot pumi,3,,,
1997,summer,1,75,erio aber,8,,,
1997,summer,1,75,euph serp,1,,,
1997,summer,1,75,hapl grac,2,,,
1997,summer,1,75,hoff dens,1,,,
1997,summer,1,75,pect papp,1,,,
1997,summer,1,75,tali aura,1,,,
1997,summer,1,75,tide lanu,1,,,
1997,summer,1,77,bout sp,12,,,
1997,summer,1,77,erio aber,2,,,
1997,summer,1,77,euph serp,1,,,
1997,summer,1,77,euph serr,2,,,
1997,summer,1,77,zinn gran,1,,,
1997,summer,2,11,aris adsc,5,,,
1997,summer,2,11,boer sp,1,,,
1997,summer,2,11,bout aris,125,,,
1997,summer,2,11,crot pumi,2,,,
1997,summer,2,11,hapl grac,1,,,
1997,summer,2,11,hapl tenu,2,,,
1997,summer,2,11,pani hirt,1,,,
1997,summer,2,11,tide lanu,1,,,
1997,summer,2,13,aris adsc,14,,,
1997,summer,2,13,boer torr,2,,,
1997,summer,2,13,bout aris,66,,,
1997,summer,2,13,erio aber,13,,,
1997,summer,2,13,euph serp,1,,,
1997,summer,2,13,tali aura,1,,,
1997,summer,2,15,aris adsc,1,,,
1997,summer,2,15,boer torr,7,,,
1997,summer,2,15,bout aris,58,,,
1997,summer,2,15,erio aber,10,,,
1997,summer,2,17,bout aris,15,,,
1997,summer,2,17,chen frem,2,,,
1997,summer,2,17,erio aber,6,,,
1997,summer,2,17,hoff dens,1,,,
1997,summer,2,17,sida proc,1,,,
1997,summer,2,17,trid pulc,1,,,
1997,summer,2,31,aris adsc,1,,,
1997,summer,2,31,boer inte,2,,,
1997,summer,2,31,bout aris,145,,,
1997,summer,2,31,crot pumi,2,,,
1997,summer,2,31,erio aber,6,,,
1997,summer,2,31,hapl grac,1,,,
1997,summer,2,31,hapl tenu,1,,,
1997,summer,2,33,boer sp,1,,,
1997,summer,2,35,acac cons,1,,,
1997,summer,2,35,boer sp,7,,,
1997,summer,2,35,bout aris,11,,,
1997,summer,2,35,erio aber,4,,,
1997,summer,2,37,amar palm,1,,,
1997,summer,2,37,erag lehm,15,,,
1997,summer,2,51,bout aris,42,,,
1997,summer,2,53,bout aris,2,,,
1997,summer,2,53,erio aber,2,,,
1997,summer,2,55,bout aris,14,,,
1997,summer,2,55,chen frem,1,,,
1997,summer,2,55,erag lehm,1,,,
1997,summer,2,57,bout aris,18,,,
1997,summer,2,57,dale brac,1,,,
1997,summer,2,57,erag lehm,2,,,
1997,summer,2,57,erio aber,3,,,
1997,summer,2,71,ambr arte,1,,,
1997,summer,2,71,boer sp,3,,,
1997,summer,2,71,bout aris,9,,,
1997,summer,2,71,erag lehm,1,,,
1997,summer,2,71,tali aura,1,,,
1997,summer,2,73,amar palm,6,,,
1997,summer,2,73,ambr arte,1,,,
1997,summer,2,73,boer inte,8,,,
1997,summer,2,73,bout aris,3,,,
1997,summer,2,73,hoff dens,2,,,
1997,summer,2,73,pani hirt,1,,,
1997,summer,2,75,aris hamu,1,,,
1997,summer,2,75,erio aber,10,,,
1997,summer,2,75,sida proc,3,,,
1997,summer,2,75,tali angu,1,,,6
1997,summer,2,77,ambr arte,1,,,
1997,summer,2,77,aris adsc,1,,,
1997,summer,2,77,erag lehm,3,,,
1997,summer,3,11,boer inte,14,,,
1997,summer,3,11,bout sp,44,,,
1997,summer,3,11,erag lehm,1,,,
1997,summer,3,13,alli inca,1,,,
1997,summer,3,13,bout sp,55,,,
1997,summer,3,13,pani hirt,1,,,
1997,summer,3,13,spor cont,1,,,
1997,summer,3,15,bout sp,191,,,
1997,summer,3,15,erio aber,10,,,
1997,summer,3,15,sida proc,1,,,
1997,summer,3,15,trid pulc,1,,,
1997,summer,3,17,aris adsc,2,,,
1997,summer,3,17,bout sp,97,,,
1997,summer,3,17,erag lehm,3,,,
1997,summer,3,17,erio aber,1,,,
1997,summer,3,17,tali aura,1,,,
1997,summer,3,31,bout sp,126,,,
1997,summer,3,31,cass bauh,1,,,
1997,summer,3,31,dale brac,1,,,
1997,summer,3,31,erag lehm,3,,,
1997,summer,3,33,aris adsc,7,,,
1997,summer,3,33,boer torr,1,,,
1997,summer,3,33,bout sp,111,,,
1997,summer,3,33,cass bauh,1,,,
1997,summer,3,33,erio aber,3,,,
1997,summer,3,33,sida proc,1,,,
1997,summer,3,35,aris adsc,61,,,
1997,summer,3,35,boer inte,12,,,
1997,summer,3,35,bout sp,53,,,
1997,summer,3,35,erag lehm,5,,,
1997,summer,3,35,euph serp,2,,,
1997,summer,3,35,tali aura,2,,,
1997,summer,3,37,aris adsc,46,,,
1997,summer,3,37,boer inte,7,,,
1997,summer,3,37,bout sp,122,,,
1997,summer,3,37,euph serp,1,,,
1997,summer,3,37,tali aura,2,,,
1997,summer,3,51,aris adsc,15,,,
1997,summer,3,51,bout sp,118,,,
1997,summer,3,51,cass bauh,2,,,
1997,summer,3,51,euph serp,1,,,
1997,summer,3,51,euph serr,1,,,
1997,summer,3,51,hapl grac,6,,,
1997,summer,3,53,aris adsc,8,,,
1997,summer,3,53,bout sp,151,,,
1997,summer,3,53,euph serp,1,,,
1997,summer,3,53,tali aura,1,,,
1997,summer,3,55,aris adsc,25,,,
1997,summer,3,55,boer inte,6,,,
1997,summer,3,55,bout sp,194,,,
1997,summer,3,55,erag lehm,2,,,
1997,summer,3,55,erio aber,1,,,
1997,summer,3,55,euph serp,5,,,
1997,summer,3,55,hapl grac,1,,,
1997,summer,3,55,pect papp,4,,,
1997,summer,3,55,sida proc,1,,,
1997,summer,3,55,tali aura,1,,,
1997,summer,3,57,aris adsc,1,,,
1997,summer,3,57,boer sp,2,,,
1997,summer,3,57,bout sp,296,,,
1997,summer,3,57,erag lehm,3,,,
1997,summer,3,57,euph serp,3,,,
1997,summer,3,57,pect papp,1,,,
1997,summer,3,71,boer inte,7,,,
1997,summer,3,71,bout sp,133,,,
1997,summer,3,71,erio aber,4,,,
1997,summer,3,71,euph serp,1,,,
1997,summer,3,71,hoff dens,1,,,
1997,summer,3,71,pani hirt,5,,,
1997,summer,3,71,sida proc,2,,,
1997,summer,3,73,bout sp,15,,,
1997,summer,3,73,chen frem,1,,,
1997,summer,3,73,euph micr,2,,,
1997,summer,3,73,euph serp,1,,,
1997,summer,3,73,pect papp,3,,,
1997,summer,3,73,sida proc,1,,,
1997,summer,3,75,boer sp,6,,,
1997,summer,3,75,bout sp,215,,,
1997,summer,3,75,erag lehm,2,,,
1997,summer,3,75,euph serp,5,,,
1997,summer,3,75,tide lanu,1,,,
1997,summer,3,77,bout sp,71,,,
1997,summer,3,77,erag lehm,4,,,
1997,summer,3,77,tali aura,2,,,
1997,summer,4,11,aris adsc,15,,,
1997,summer,4,11,bout sp,202,,,
1997,summer,4,11,cass bauh,3,,,
1997,summer,4,11,erio aber,12,,,
1997,summer,4,11,euph serp,3,,,
1997,summer,4,13,aris adsc,20,,,
1997,summer,4,13,boer sp,6,,,
1997,summer,4,13,bout sp,193,,,
1997,summer,4,13,spor cont,1,,,
1997,summer,4,15,aris adsc,1,,,
1997,summer,4,15,boer inte,3,,,
1997,summer,4,15,bout sp,169,,,
1997,summer,4,15,erio aber,5,,,
1997,summer,4,15,euph serp,4,,,
1997,summer,4,17,aris adsc,2,,,
1997,summer,4,17,bout sp,52,,,
1997,summer,4,17,euph serp,2,,,
1997,summer,4,31,aris adsc,3,,,
1997,summer,4,31,boer inte,2,,,
1997,summer,4,31,bout sp,60,,,
1997,summer,4,31,erio aber,3,,,
1997,summer,4,31,euph serp,3,,,
1997,summer,4,31,tali aura,3,,,
1997,summer,4,33,aris adsc,3,,,
1997,summer,4,33,boer inte,3,,,
1997,summer,4,33,bout sp,210,,,
1997,summer,4,33,erio aber,4,,,
1997,summer,4,33,euph serp,1,,,
1997,summer,4,33,tide lanu,3,,,
1997,summer,4,35,aris adsc,6,,,
1997,summer,4,35,boer sp,3,,,
1997,summer,4,35,bout aris,1,,,
1997,summer,4,35,bout barb,1,,,
1997,summer,4,35,bout sp,163,,,
1997,summer,4,35,erio aber,4,,,
1997,summer,4,35,euph serp,12,,,
1997,summer,4,35,euph serr,1,,,
1997,summer,4,35,tali aura,1,,,
1997,summer,4,35,tide lanu,4,,,
1997,summer,4,37,aris adsc,9,,,
1997,summer,4,37,boer inte,2,,,
1997,summer,4,37,bout sp,176,,,
1997,summer,4,37,cass bauh,1,,,
1997,summer,4,37,erio aber,10,,,
1997,summer,4,37,euph serp,5,,,
1997,summer,4,51,aris adsc,12,,,
1997,summer,4,51,boer inte,2,,,
1997,summer,4,51,bout sp,81,,,
1997,summer,4,51,erio aber,11,,,
1997,summer,4,51,euph serp,8,,,
1997,summer,4,53,aris adsc,16,,,
1997,summer,4,53,boer inte,2,,,
1997,summer,4,53,bout sp,125,,,
1997,summer,4,53,erio aber,2,,,
1997,summer,4,53,euph serp,10,,,
1997,summer,4,53,tide lanu,5,,,
1997,summer,4,55,aris adsc,8,,,
1997,summer,4,55,boer inte,3,,,
1997,summer,4,55,bout sp,185,,,
1997,summer,4,55,crot pumi,1,,,
1997,summer,4,55,erio aber,5,,,
1997,summer,4,55,pani hirt,1,,,
1997,summer,4,55,tali aura,1,,,
1997,summer,4,55,tide lanu,1,,,
1997,summer,4,57,bout sp,62,,,
1997,summer,4,57,erio aber,4,,,
1997,summer,4,57,euph serp,3,,,
1997,summer,4,57,hapl spin,1,,,
1997,summer,4,57,hapl tenu,1,,,
1997,summer,4,57,muhl port,1,,,
1997,summer,4,57,sida proc,1,,,
1997,summer,4,71,aris adsc,22,,,
1997,summer,4,71,bout sp,110,,,
1997,summer,4,71,tide lanu,11,,,
1997,summer,4,73,aris adsc,7,,,
1997,summer,4,73,boer inte,2,,,
1997,summer,4,73,bout sp,26,,,
1997,summer,4,73,erio aber,5,,,
1997,summer,4,73,tali aura,1,,,
1997,summer,4,73,zinn gran,3,,,
1997,summer,4,75,aris adsc,19,,,
1997,summer,4,75,bout sp,56,,,
1997,summer,4,75,erio aber,11,,,
1997,summer,4,75,euph serp,1,,,
1997,summer,4,75,sida proc,1,,,
1997,summer,4,77,aris adsc,8,,,
1997,summer,4,77,boer inte,7,,,
1997,summer,4,77,bout sp,76,,,
1997,summer,4,77,erio aber,3,,,
1997,summer,4,77,euph serp,2,,,
1997,summer,4,77,pani hirt,7,,,
1997,summer,4,77,tali aura,2,,,
1997,summer,5,11,aris adsc,50,,,
1997,summer,5,11,boer sp,12,,,
1997,summer,5,11,bout sp,71,,,
1997,summer,5,11,crot pumi,1,,,
1997,summer,5,11,erio aber,2,,,
1997,summer,5,11,euph serp,2,,,
1997,summer,5,11,hapl grac,2,,,
1997,summer,5,11,pani hirt,2,,,
1997,summer,5,11,sida proc,2,,,
1997,summer,5,11,tide lanu,9,,,
1997,summer,5,13,alli inca,4,,,
1997,summer,5,13,aris adsc,61,,,
1997,summer,5,13,boer torr,2,,,
1997,summer,5,13,bout sp,15,,,
1997,summer,5,13,cass bauh,1,,,
1997,summer,5,13,erio aber,1,,,
1997,summer,5,13,euph serp,2,,,
1997,summer,5,13,hapl tenu,1,,,
1997,summer,5,13,trid pulc,5,,,
1997,summer,5,15,aris adsc,10,,,
1997,summer,5,15,boer inte,5,,,
1997,summer,5,15,bout sp,20,,,
1997,summer,5,15,erio aber,2,,,
1997,summer,5,15,euph serp,2,,,
1997,summer,5,15,hapl grac,3,,,
1997,summer,5,15,tide lanu,1,,,
1997,summer,5,17,alli inca,1,,,
1997,summer,5,17,aris adsc,4,,,
1997,summer,5,17,bout sp,77,,,
1997,summer,5,17,euph serp,2,,,
1997,summer,5,17,ipom cost,1,,,
1997,summer,5,17,pani hirt,1,,,
1997,summer,5,17,pect papp,2,,,
1997,summer,5,17,tali aura,1,,,
1997,summer,5,31,aris adsc,21,,,
1997,summer,5,31,bout sp,23,,,
1997,summer,5,31,erio aber,5,,,
1997,summer,5,31,euph serp,1,,,
1997,summer,5,31,euph serr,2,,,
1997,summer,5,31,guti saro,1,,,
1997,summer,5,31,muhl port,1,,,
1997,summer,5,31,trid pulc,4,,,
1997,summer,5,33,aris adsc,21,,,
1997,summer,5,33,bout sp,28,,,
1997,summer,5,33,euph serr,2,,,
1997,summer,5,33,trid pulc,4,,,
1997,summer,5,35,bout sp,14,,,
1997,summer,5,35,erio aber,3,,,
1997,summer,5,35,tali aura,1,,,
1997,summer,5,35,trid pulc,1,,,
1997,summer,5,37,alli inca,1,,,
1997,summer,5,37,boer torr,1,,,
1997,summer,5,37,bout sp,14,,,
1997,summer,5,37,erio aber,3,,,
1997,summer,5,37,euph serp,1,,,
1997,summer,5,51,aris adsc,12,,,
1997,summer,5,51,bout sp,8,,,
1997,summer,5,51,erio aber,5,,,
1997,summer,5,51,euph serr,3,,,
1997,summer,5,51,pani hirt,1,,,
1997,summer,5,51,tali aura,1,,,
1997,summer,5,53,aris adsc,2,,,
1997,summer,5,53,bout sp,70,,,
1997,summer,5,53,erio aber,5,,,
1997,summer,5,53,euph serp,2,,,
1997,summer,5,53,euph serr,2,,,
1997,summer,5,53,tali aura,2,,,
1997,summer,5,55,aris adsc,11,,,
1997,summer,5,55,bout sp,16,,,
1997,summer,5,55,pani hirt,1,,,
1997,summer,5,55,tali aura,2,,,
1997,summer,5,55,zinn pumi,1,,,
1997,summer,5,57,acac cons,1,,,
1997,summer,5,57,ammo chen,1,,,
1997,summer,5,57,aris adsc,36,,,
1997,summer,5,57,bout aris,1,,,
1997,summer,5,57,bout sp,81,,,
1997,summer,5,57,erio aber,2,,,
1997,summer,5,57,euph serr,3,,,
1997,summer,5,57,pani hirt,2,,,
1997,summer,5,71,aris adsc,2,,,
1997,summer,5,71,bout sp,14,,,
1997,summer,5,71,cass bauh,1,,,
1997,summer,5,71,erag lehm,1,,,
1997,summer,5,71,erio aber,2,,,
1997,summer,5,71,euph serp,1,,,
1997,summer,5,71,pani hirt,1,,,
1997,summer,5,71,sida proc,1,,,
1997,summer,5,71,sola elea,1,,,
1997,summer,5,71,tali aura,1,,,
1997,summer,5,73,bout sp,5,,,
1997,summer,5,73,erio aber,1,,,
1997,summer,5,73,tali aura,1,,,
1997,summer,5,75,bout sp,24,,,
1997,summer,5,75,erio aber,21,,,
1997,summer,5,75,euph serr,1,,,
1997,summer,5,77,alli inca,1,,,
1997,summer,5,77,aris adsc,4,,,
1997,summer,5,77,bout sp,55,,,
1997,summer,5,77,erag lehm,1,,,
1997,summer,6,11,aris adsc,3,,,
1997,summer,6,11,bout sp,3,,,
1997,summer,6,11,cass bauh,3,,,
1997,summer,6,11,hapl grac,3,,,
1997,summer,6,11,hoff dens,1,,,
1997,summer,6,11,pect papp,1,,,
1997,summer,6,11,trid pulc,10,,,
1997,summer,6,13,aris adsc,2,,,
1997,summer,6,13,bout sp,9,,,
1997,summer,6,13,erio aber,7,,,
1997,summer,6,13,euph serp,1,,,
1997,summer,6,13,trid pulc,1,,,
1997,summer,6,15,aris adsc,2,,,
1997,summer,6,15,bout sp,3,,,
1997,summer,6,15,erio aber,1,,,
1997,summer,6,15,pani hirt,4,,,
1997,summer,6,15,tide lanu,8,,,
1997,summer,6,17,bout sp,3,,,
1997,summer,6,17,muhl port,1,,,
1997,summer,6,17,tide lanu,4,,,
1997,summer,6,17,trid pulc,1,,,
1997,summer,6,31,aris adsc,7,,,
1997,summer,6,31,bout aris,1,,,
1997,summer,6,31,bout sp,115,,,
1997,summer,6,31,erio aber,3,,,
1997,summer,6,31,euph serp,1,,,
1997,summer,6,31,hoff dens,7,,,
1997,summer,6,31,pani hirt,1,,,
1997,summer,6,31,pect papp,4,,,
1997,summer,6,31,tide lanu,5,,,
1997,summer,6,33,alli inca,1,,,
1997,summer,6,33,aris adsc,114,,,
1997,summer,6,33,bout sp,20,,,
1997,summer,6,33,euph serr,1,,,
1997,summer,6,33,tide lanu,14,,,
1997,summer,6,35,aris adsc,5,,,
1997,summer,6,35,boer sp,2,,,
1997,summer,6,35,bout sp,94,,,
1997,summer,6,35,muhl port,1,,,
1997,summer,6,35,tide lanu,1,,,
1997,summer,6,37,aris adsc,4,,,
1997,summer,6,37,bout sp,10,,,
1997,summer,6,37,guti saro,1,,,
1997,summer,6,37,tide lanu,1,,,
1997,summer,6,51,erio aber,3,,,
1997,summer,6,51,hapl grac,1,,,
1997,summer,6,53,alli inca,2,,,
1997,summer,6,53,aris adsc,16,,,
1997,summer,6,53,bout sp,26,,,
1997,summer,6,53,pani hirt,1,,,
1997,summer,6,53,tide lanu,1,,,
1997,summer,6,55,bout sp,3,,,
1997,summer,6,55,erio aber,1,,,
1997,summer,6,55,hoff dens,2,,,
1997,summer,6,57,acac cons,3,,,
1997,summer,6,57,aris adsc,6,,,
1997,summer,6,57,bout sp,42,,,
1997,summer,6,57,erag lehm,1,,,
1997,summer,6,57,pani hirt,5,,,
1997,summer,6,57,tide lanu,6,,,
1997,summer,6,71,bout sp,80,,,
1997,summer,6,71,erio aber,5,,,
1997,summer,6,71,euph serp,3,,,
1997,summer,6,71,hapl tenu,1,,,
1997,summer,6,71,trid pulc,3,,,
1997,summer,6,73,erag lehm,2,,,
1997,summer,6,73,hapl grac,2,,,
1997,summer,6,75,bout sp,2,,,
1997,summer,6,75,erag lehm,2,,,
1997,summer,6,77,acac cons,1,,,
1997,summer,6,77,erio aber,5,,,
1997,summer,6,77,hapl grac,1,,,
1997,summer,6,77,muhl port,1,,,
1997,summer,7,11,bout sp,5,,,
1997,summer,7,13,acac cons,1,,,
1997,summer,7,13,erio aber,1,,,
1997,summer,7,13,hapl grac,1,,,
1997,summer,7,13,muhl port,1,,,
1997,summer,7,13,tali aura,1,,,
1997,summer,7,15,bout sp,2,,,
1997,summer,7,15,erio aber,3,,,
1997,summer,7,15,muhl port,1,,,
1997,summer,7,17,acac cons,1,,,
1997,summer,7,17,alli inca,2,,,
1997,summer,7,17,aris adsc,1,,,
1997,summer,7,17,bout sp,3,,,
1997,summer,7,31,bout sp,30,,,
1997,summer,7,31,euph serr,1,,,
1997,summer,7,31,tali aura,1,,,
1997,summer,7,33,alli inca,1,,,
1997,summer,7,33,bout sp,3,,,
1997,summer,7,33,dale brac,1,,,
1997,summer,7,33,hapl grac,1,,,
1997,summer,7,33,tide lanu,1,,,
1997,summer,7,35,alli inca,11,,,
1997,summer,7,35,bout sp,4,,,
1997,summer,7,35,dale brac,3,,,
1997,summer,7,35,erio aber,6,,,
1997,summer,7,35,euph serp,1,,,
1997,summer,7,35,sida proc,1,,,
1997,summer,7,35,tide lanu,1,,,
1997,summer,7,37,alli inca,1,,,
1997,summer,7,37,bout sp,2,,,
1997,summer,7,37,erag lehm,2,,,
1997,summer,7,37,erio aber,2,,,
1997,summer,7,37,tali aura,1,,,
1997,summer,7,37,tide lanu,4,,,
1997,summer,7,51,aris adsc,2,,,
1997,summer,7,51,bout sp,22,,,
1997,summer,7,51,crot pumi,2,,,
1997,summer,7,51,dale brac,4,,,
1997,summer,7,51,euph serr,1,,,
1997,summer,7,51,sida proc,5,,,
1997,summer,7,51,tali aura,1,,,
1997,summer,7,51,trid pulc,1,,,
1997,summer,7,51,yucc elat,1,,,
1997,summer,7,53,bout sp,1,,,
1997,summer,7,55,acac cons,1,,,
1997,summer,7,55,alli inca,1,,,
1997,summer,7,55,bout sp,5,,,
1997,summer,7,55,erio aber,3,,,
1997,summer,7,55,tali aura,1,,,
1997,summer,7,57,alli inca,3,,,
1997,summer,7,57,bout sp,2,,,
1997,summer,7,57,crot cory,1,,,
1997,summer,7,57,tali aura,1,,,
1997,summer,7,71,acac cons,1,,,
1997,summer,7,71,bout sp,3,,,
1997,summer,7,71,erio aber,1,,,
1997,summer,7,73,boer sp,1,,,
1997,summer,7,73,bout sp,2,,,
1997,summer,7,73,tali aura,2,,,
1997,summer,7,75,bout sp,5,,,
1997,summer,7,75,erio aber,1,,,
1997,summer,7,77,bout sp,56,,,
1997,summer,7,77,erio aber,7,,,
1997,summer,8,11,aris adsc,4,,,
1997,summer,8,11,boer sp,1,,,
1997,summer,8,11,bout aris,1,,,
1997,summer,8,11,bout sp,95,,,
1997,summer,8,11,erio aber,3,,,
1997,summer,8,11,euph serp,3,,,
1997,summer,8,11,euph serr,1,,,
1997,summer,8,11,sola elea,1,,,
1997,summer,8,11,trid pulc,2,,,
1997,summer,8,13,bout sp,176,,,
1997,summer,8,13,erag lehm,1,,,
1997,summer,8,13,euph serp,2,,,
1997,summer,8,13,tali aura,1,,,
1997,summer,8,13,zinn gran,3,,,
1997,summer,8,15,aris adsc,31,,,
1997,summer,8,15,boer sp,9,,,
1997,summer,8,15,bout sp,183,,,
1997,summer,8,15,crot pumi,1,,,
1997,summer,8,15,erio aber,6,,,
1997,summer,8,15,hoff dens,1,,,
1997,summer,8,15,kall gran,1,,,
1997,summer,8,15,pani hirt,1,,,
1997,summer,8,15,pect papp,1,,,
1997,summer,8,15,tide lanu,1,,,
1997,summer,8,17,aris adsc,8,,,
1997,summer,8,17,bail mult,1,,,
1997,summer,8,17,boer torr,6,,,
1997,summer,8,17,bout sp,89,,,
1997,summer,8,17,erio aber,12,,,
1997,summer,8,17,euph serp,1,,,
1997,summer,8,17,hapl grac,4,,,
1997,summer,8,31,aris adsc,11,,,
1997,summer,8,31,boer torr,1,,,
1997,summer,8,31,bout sp,121,,,
1997,summer,8,31,erio aber,4,,,
1997,summer,8,31,euph serp,4,,,
1997,summer,8,31,hapl grac,1,,,
1997,summer,8,33,aris adsc,5,,,
1997,summer,8,33,bout aris,1,,,
1997,summer,8,33,bout sp,186,,,
1997,summer,8,33,crot pumi,4,,,
1997,summer,8,33,erio aber,9,,,
1997,summer,8,33,euph serp,6,,,
1997,summer,8,33,hapl grac,4,,,
1997,summer,8,33,hoff dens,1,,,
1997,summer,8,33,pect papp,2,,,
1997,summer,8,33,sola elea,3,,,
1997,summer,8,35,aris adsc,14,,,
1997,summer,8,35,boer sp,1,,,
1997,summer,8,35,bout sp,187,,,
1997,summer,8,35,erio aber,4,,,
1997,summer,8,35,pect papp,1,,,
1997,summer,8,37,bout aris,1,,,
1997,summer,8,37,bout sp,46,,,
1997,summer,8,37,cass bauh,1,,,
1997,summer,8,37,erio aber,1,,,
1997,summer,8,37,euph serp,2,,,
1997,summer,8,37,moll cerv,1,,,
1997,summer,8,37,sola elea,1,,,
1997,summer,8,37,tali aura,1,,,
1997,summer,8,51,aris adsc,1,,,
1997,summer,8,51,bout sp,55,,,
1997,summer,8,51,erio aber,10,,,
1997,summer,8,51,euph serp,2,,,
1997,summer,8,51,muhl port,1,,,
1997,summer,8,51,pect papp,1,,,
1997,summer,8,51,tide lanu,15,,,
1997,summer,8,53,aris adsc,3,,,
1997,summer,8,53,boer sp,1,,,
1997,summer,8,53,bout aris,2,,,
1997,summer,8,53,bout barb,1,,,
1997,summer,8,53,bout sp,177,,,
1997,summer,8,53,erio aber,5,,,
1997,summer,8,53,euph micr,6,,,
1997,summer,8,53,hapl grac,2,,,
1997,summer,8,53,pect papp,3,,,
1997,summer,8,53,tali aura,1,,,
1997,summer,8,55,boer sp,1,,,
1997,summer,8,55,bout sp,77,,,
1997,summer,8,55,erio aber,5,,,
1997,summer,8,55,euph serp,1,,,
1997,summer,8,55,hapl grac,2,,,
1997,summer,8,55,pect papp,1,,,
1997,summer,8,55,trid pulc,1,,,
1997,summer,8,57,aris adsc,17,,,
1997,summer,8,57,boer sp,2,,,
1997,summer,8,57,bout sp,182,,,
1997,summer,8,57,erio aber,5,,,
1997,summer,8,57,euph serp,4,,,
1997,summer,8,57,hapl grac,2,,,
1997,summer,8,71,aris adsc,17,,,
1997,summer,8,71,boer inte,5,,,
1997,summer,8,71,bout sp,98,,,
1997,summer,8,71,erio aber,5,,,
1997,summer,8,71,euph serp,7,,,
1997,summer,8,71,guti saro,1,,,
1997,summer,8,71,pect papp,9,,,
1997,summer,8,71,tali aura,1,,,
1997,summer,8,73,aris adsc,5,,,
1997,summer,8,73,bout sp,177,,,
1997,summer,8,73,erio aber,15,,,
1997,summer,8,73,euph serp,2,,,
1997,summer,8,73,hapl grac,1,,,
1997,summer,8,73,sola elea,1,,,
1997,summer,8,73,trid pulc,1,,,
1997,summer,8,75,aris adsc,4,,,
1997,summer,8,75,bout sp,84,,,
1997,summer,8,75,erio aber,2,,,
1997,summer,8,75,euph serp,1,,,
1997,summer,8,75,hapl grac,1,,,
1997,summer,8,75,trid pulc,4,,,
1997,summer,8,77,alli inca,1,,,
1997,summer,8,77,aris adsc,6,,,
1997,summer,8,77,boer torr,1,,,
1997,summer,8,77,bout sp,53,,,
1997,summer,8,77,erio aber,1,,,
1997,summer,8,77,euph micr,1,,,
1997,summer,8,77,euph serp,6,,,
1997,summer,8,77,euph serr,1,,,
1997,summer,8,77,pect papp,5,,,
1997,summer,8,77,tide lanu,2,,,
1997,summer,9,11,aris adsc,1,,,
1997,summer,9,11,bout sp,19,,,
1997,summer,9,11,erio aber,1,,,
1997,summer,9,11,euph serp,1,,,
1997,summer,9,11,tali aura,4,,,
1997,summer,9,13,acac cons,1,,,
1997,summer,9,13,aris adsc,51,,,
1997,summer,9,13,bout sp,45,,,
1997,summer,9,13,sida proc,3,,,
1997,summer,9,13,tali aura,2,,,
1997,summer,9,13,tide lanu,11,,,
1997,summer,9,15,acac cons,1,,,
1997,summer,9,15,ambr arte,5,,,
1997,summer,9,15,aris adsc,8,,,
1997,summer,9,15,bout aris,3,,,
1997,summer,9,15,bout sp,18,,,
1997,summer,9,15,hapl spin,1,,,
1997,summer,9,15,tali aura,1,,,
1997,summer,9,17,aris adsc,1,,,
1997,summer,9,17,bout sp,1,,,
1997,summer,9,17,erio aber,2,,,
1997,summer,9,17,hapl grac,11,,,
1997,summer,9,17,tide lanu,1,,,
1997,summer,9,31,bout sp,2,,,
1997,summer,9,31,euph serp,3,,,
1997,summer,9,31,hapl tenu,1,,,
1997,summer,9,33,aris adsc,4,,,
1997,summer,9,33,bail mult,1,,,
1997,summer,9,33,bout sp,65,,,
1997,summer,9,33,crot pumi,1,,,
1997,summer,9,33,erio aber,3,,,
1997,summer,9,33,euph serp,1,,,
1997,summer,9,33,hapl grac,8,,,
1997,summer,9,33,pani hirt,5,,,
1997,summer,9,33,tali aura,3,,,
1997,summer,9,35,aris adsc,1,,,
1997,summer,9,35,bout aris,1,,,
1997,summer,9,35,bout sp,11,,,
1997,summer,9,35,hapl grac,2,,,
1997,summer,9,35,trid pulc,2,,,
1997,summer,9,37,aris adsc,1,,,
1997,summer,9,37,bout sp,13,,,
1997,summer,9,37,erio aber,3,,,
1997,summer,9,37,euph micr,2,,,
1997,summer,9,37,euph serr,1,,,
1997,summer,9,37,guti saro,2,,,
1997,summer,9,37,hapl grac,2,,,
1997,summer,9,37,hapl tenu,1,,,
1997,summer,9,37,kall gran,1,,,
1997,summer,9,37,trid pulc,1,,,
1997,summer,9,51,bout aris,5,,,
1997,summer,9,51,bout sp,95,,,
1997,summer,9,51,euph serp,3,,,
1997,summer,9,51,guti saro,1,,,
1997,summer,9,51,hapl grac,1,,,
1997,summer,9,53,bahi absi,1,,,
1997,summer,9,53,bout sp,36,,,
